"","StudentID","thesis_grades"
"2717",30931589,0
"2718",30932414,0
"2719",30943526,0
"2720",30944456,0
"2721",30947993,0
"2722",30948071,7
"2723",30949073,7.5
"2724",30949535,0
"2725",30951035,0
"2726",30951260,0
"2727",30954977,7.5
"2728",30955220,7
"2729",30957383,8
"2730",30958289,7
"2731",30959687,8
"2732",30960992,8
"2733",30964514,7.5
"2734",30969035,7.5
"2735",30970676,8
"2736",30973106,0
"2737",30973349,0
"2738",30974837,0
"2739",30976604,0
"2740",30976757,0
"2741",30978011,0
"2742",30978347,0
"2743",30980159,6.5
"2744",30984137,7.5
"2745",30985811,0
"2746",30986102,0
"2747",30988355,0
"2748",30988508,8
"2749",30993536,0
"2750",30995729,0
"2751",30995954,7
"2752",30996347,0
"2753",30996986,0
"2754",30997382,6.5
"2755",30998183,7.5
"2756",30998894,0
"2757",31003310,0
"2758",31003529,0
"2759",31004879,0
"2760",31006088,7.5
"2761",31006751,7.5
"2762",31006937,0
"2763",31007948,8
"2764",31009028,0
"2765",31009124,0
"2766",31010378,0
"2767",31010735,0
"2768",31011287,0
"2769",31011482,0
"2770",31012193,0
"2771",31014398,8
"2772",31014818,0
"2773",31016306,7
"2774",31020509,0
"2775",31023983,0
"2776",31024841,8
"2777",31025285,0
"2778",31025705,7.5
"2779",31025795,0
"2780",31026194,0
"2781",31027634,0
"2782",31031075,7.5
"2783",31031318,0
"2784",31031747,0
"2785",31033328,7
"2786",31034921,7.5
"2787",31034945,8.5
"2788",31034969,0
"2789",31035014,0
"2790",31035539,0
"2791",31037618,0
"2792",31038503,0
"2793",31039409,0
"2794",31039433,8
"2795",31039724,8
"2796",31039805,0
"2797",31039895,0
"2798",31040138,8
"2799",31041152,7
"2800",31043174,0
"2801",31043741,8.5
"2802",31044803,0
"2803",31044908,0
"2804",31045685,8
"2805",31048034,0
"2806",31049183,0
"2807",31049579,8
"2808",31049717,0
"2809",31049951,0
"2810",31051796,0
"2811",31052177,7.5
"2812",31053338,7.5
"2813",31054001,0
"2814",31055351,0
"2815",31055642,0
"2816",31055690,0
"2817",31055732,0
"2818",31055957,0
"2819",31056035,0
"2820",31056431,0
"2821",31059200,0
"2822",31060211,6.5
"2823",31060220,0
"2824",31063241,0
"2825",31063418,0
"2826",31063556,7
"2827",31064615,0
"2828",31065011,0
"2829",31065032,0
"2830",31065056,0
"2831",31067603,8
"2832",31067627,0
"2833",31067708,0
"2834",31068125,0
"2835",31069790,0
"2836",31070963,8.5
"2837",31071041,7
"2838",31071800,8.5
"2839",31072019,9.5
"2840",31072196,7.5
"2841",31072238,0
"2842",31072706,8.5
"2843",31073192,7.5
"2844",31073684,0
"2845",31073774,0
"2846",31074053,0
"2847",31074158,0
"2848",31076795,0
"2849",31077590,0
"2850",31079006,6.5
"2851",31079402,8.5
"2852",31083104,6.5
"2853",31086278,0
"2854",31086635,0
"2855",31088033,7.5
"2856",31088147,0
"2857",31089995,0
"2858",31091168,7.5
"2859",31091192,0
"2860",31093136,0
"2861",31094042,0
"2862",31094447,0
"2863",31097054,7.5
"2864",31098263,0
"2865",31098644,7
"2866",31099970,0
"2867",31100480,7.5
"2868",31100609,0
"2869",31101005,0
"2870",31101737,0
"2871",31106909,0
"2872",31106933,0
"2873",31107431,8
"2874",31112600,0
"2875",31113251,0
"2876",31114877,0
"2877",31114958,7
"2878",31115402,0
"2879",31115807,0
"2880",31117169,0
"2881",31117283,0
"2882",31117679,0
"2883",31117727,0
"2884",31118165,0
"2885",31118213,7.5
"2886",31119227,8.5
"2887",31120109,7.5
"2888",31121015,8
"2889",31121087,0
"2890",31121153,0
"2891",31121501,0
"2892",31122563,8
"2893",31123736,0
"2894",31124198,0
"2895",31124222,0
"2896",31125503,7
"2897",31125698,0
"2898",31127339,0
"2899",31127453,0
"2900",31137659,7.5
"2901",31137884,6.5
"2902",31137950,0
"2903",31137974,7.5
"2904",31138322,0
"2905",31138541,8
"2906",31138856,7
"2907",31139471,7
"2908",31139834,0
"2909",31141097,0
"2910",31142198,0
"2911",31142780,0
"2912",31145210,0
"2913",31145873,0
"2914",31147502,0
"2915",31148327,7.5
"2916",31148594,0
"2917",31149164,0
"2918",31150337,7.5
"2919",31153091,0
"2920",31154288,8.5
"2921",31155569,0
"2922",31159196,7.5
"2923",31163771,0
"2924",31163795,0
"2925",31171697,0
"2926",31173884,0
"2927",31176647,0
"2928",31189247,0
"2929",31198568,0
"2930",31198721,8.5
"2931",31199279,7
"2932",31199327,7.5
"2933",31202054,8
"2934",31211690,8
"2935",31212212,0
"2936",31212260,0
"2937",31212374,0
"2938",31212479,0
"2939",31212503,0
"2940",31212617,0
"2941",31212698,0
"2942",31216373,0
"2943",31220348,0
"2944",31221500,8
"2945",31222430,0
"2946",31222802,7.5
"2947",31223183,0
"2948",31223384,8
"2949",31224464,8.5
"2950",31224569,9
"2951",31226009,0
"2952",31229192,0
"2953",31231871,8.5
"2954",31234082,8
"2955",31234883,7.5
"2956",31235036,7.5
"2957",31253201,7
"2958",31261217,0
"2959",31270877,7
"2960",31273193,0
"2961",31274432,7.5
"2962",31275227,0
"2963",31275422,0
"2964",31282433,8
"2965",31282457,7
"2966",31282700,0
"2967",31284662,7
"2968",31285721,0
"2969",31286546,8
"2970",31290134,7.5
"2971",31290353,7.5
"2972",31297712,8.5
"2973",31303373,8.5
"2974",31304231,7
"2975",31308080,0
"2976",31310975,0
"2977",31310999,8.5
"2978",31311950,0
"2979",31325954,0
"2980",31328798,0
"2981",31334855,8
"2982",31336751,6
"2983",31337090,7.5
"2984",31337309,0
"2985",31337996,8.5
"2986",31338590,8
"2987",31345514,7
"2988",31346597,7.5
"2989",31347653,7
"2990",31348001,8.5
"2991",31352168,0
"2992",31362026,7.5
"2993",31364153,8
"2994",31367108,8
"2995",31369190,8
"2996",31371047,0
"2997",31374269,8.5
"2998",31375199,7
"2999",31375757,0
"3000",31376930,0
"3001",31379069,7
"3002",31385003,8
"3003",31387652,0
"3004",31389314,8
"3005",31392407,7
"3006",31392755,7.5
"3007",31394081,7.5
"3008",31394171,6
"3009",31397426,8
"3010",31399499,7.5
"3011",31412882,0
"3012",31424042,0
"3013",31424333,7.5
"3014",31425275,7
"3015",31425437,6.5
"3016",31438409,7.5
"3017",31439210,7.5
"3018",31440344,7
"3019",31443833,0
"3020",31451282,0
"3021",31455851,0
"3022",31466093,8.5
"3023",31468880,0
"3024",31471025,7.5
"3025",31482257,6
"3026",31482524,0
"3027",31491473,0
"3028",31491602,8
"3029",31492427,0
"3030",31500986,0
"3031",31506728,7
"3032",31509869,0
"3033",31513052,7
"3034",31515239,8.5
"3035",31518470,8
"3036",31518641,0
"3037",31520177,8
"3038",31520258,0
"3039",31520282,7.5
"3040",31520306,8
"3041",31520411,0
"3042",31520597,8
"3043",31521911,0
"3044",31522097,6
"3045",31523537,0
"3046",31528502,7.5
"3047",31529279,7
"3048",31530761,8
"3049",31539806,0
"3050",31545734,0
"3051",31545815,7
"3052",31545839,8
"3053",31545887,6.5
"3054",31554659,0
"3055",31557137,8
"3056",31566383,7.5
"3057",31571870,8
"3058",31582610,0
"3059",31583006,8.5
"3060",31588400,0
"3061",31589525,0
"3062",31590788,0
"3063",31593089,0
"3064",31596008,0
"3065",31597403,0
"3066",31600829,0
"3067",31603727,0
"3068",31606862,0
"3069",31607969,0
"3070",31609316,8.5
"3071",31609421,0
"3072",31611479,0
"3073",31613210,0
"3074",31614002,0
"3075",31621727,0
"3076",31626362,0
"3077",31626854,0
"3078",31629326,0
"3079",31630385,8
"3080",31632176,0
"3081",31633349,0
"3082",31637396,0
"3083",31637882,0
"3084",31639454,8.5
"3085",31643471,7
"3086",31653917,9
"3087",31654199,0
"3088",31659593,8
"3089",31659683,0
"3090",31661738,8
"3091",31662623,7.5
"3092",31667018,0
"3093",31667552,7
"3094",31668947,7.5
"3095",31670225,7.5
"3096",31670468,0
"3097",31671287,7.5
"3098",31671773,7
"3099",31673099,0
"3100",31675061,0
"3101",31676129,6.5
"3102",31676420,0
"3103",31678178,8.5
"3104",31682102,0
"3105",31683692,0
"3106",31687181,8
"3107",31692641,7.5
"3108",31694597,0
"3109",31716965,8.5
"3110",31717724,0
"3111",31717805,6.5
"3112",31720397,7
"3113",31720769,0
"3114",31728416,7.5
"3115",31736714,0
"3116",31740245,8
"3117",31744544,0
"3118",31744916,7.5
"3119",31760366,0
"3120",31763282,0
"3121",31763501,0
"3122",31767617,0
"3123",31768895,0
"3124",31769096,0
"3125",31782143,0
"3126",31782911,0
"3127",31783826,0
"3128",31786652,0
"3129",31791269,7.5
"3130",31791359,7
"3131",31793219,0
"3132",31824704,0
"3133",31826273,8.5
"3134",31853618,0
"3135",31862297,7.5
"3136",31862378,8
"3137",31862402,6.5
"3138",31862468,8.5
"3139",31862540,8.5
"3140",31862564,0
"3141",31862621,8.5
"3142",31862669,8.5
"3143",31886762,0
"3144",31886786,0
"3145",31888925,0
"3146",31888949,0
"3147",31888973,0
"3148",31888997,0
"3149",31894502,0
"3150",31899986,0
"3151",31900382,0
"3152",31911170,0
"3153",31911194,0
"3154",31911299,0
"3155",31920788,8
"3156",31922891,7
"3157",31928309,0
"3158",31930319,7.5
"3159",31933259,0
"3160",31933283,0
"3161",31937330,8.5
"3162",31937354,0
"3163",31938386,8
"3164",31941374,6
"3165",31952141,0
"3166",31959455,0
"3167",31969358,0
"3168",31971392,0
"3169",31973252,7
"3170",31975487,0
"3171",31976684,7.5
"3172",31978160,0
"3173",31979714,0
"3174",31980953,7.5
"3175",31981664,8
"3176",31981988,0
"3177",31983488,7
"3178",31983560,0
"3179",31983755,7
"3180",31984556,0
"3181",31985438,0
"3182",31987277,7.5
"3183",31991939,7.5
"3184",31997705,0
"3185",31998299,8
"3186",32000516,8
"3187",32001968,7
"3188",32002235,7
"3189",32002679,8.5
"3190",32004665,8
"3191",32010728,7
"3192",32011487,7
"3193",32012684,0
"3194",32013497,7
"3195",32014160,7.5
"3196",32014646,8.5
"3197",32017958,0
"3198",32025119,7.5
"3199",32025587,8
"3200",32025920,6
"3201",32047361,7
"3202",32061332,8
"3203",32065250,6.5
"3204",32094854,8.5
"3205",32100602,0
"3206",32101508,8
"3207",32104634,0
"3208",32113316,0
"3209",32114885,0
"3210",32140337,7
"3211",32153972,6.5
"3212",32176898,6.5
"3213",32219726,6.5
"3214",32219750,0
"3215",32226755,8.5
"3216",32228486,0
"3217",32234672,0
"3218",32245145,0
"3219",32247074,0
"3220",32247842,8.5
"3221",32251346,7.5
"3222",32258018,8.5
"3223",32270117,8.5
"3224",32287073,7.5
"3225",32322905,0
"3226",32325935,8
"3227",32326184,7.5
"3228",32326865,8
"3229",32335376,0
"3230",32336039,8.5
"3231",32336945,0
"3232",32344775,8
"3233",32348054,8
"3234",32348807,7
"3235",32352203,0
"3236",32356097,8.5
"3237",32379224,0
"3238",32385872,0
"3239",32405846,0
"3240",32413331,0
"3241",32423177,7
"3242",32465654,7.5
"3243",32490500,7
"3244",32492627,7.5
"3245",32500799,0
"3246",32507165,7
"3247",32511071,0
"3248",32512073,0
"3249",32516744,7.5
"3250",32518130,7
"3251",32526599,7
"3252",32537675,8
"3253",32550326,0
"3254",32552339,8.5
"3255",32552606,8
"3256",32554793,8.5
"3257",32556116,0
"3258",32559185,0
"3259",32560010,8
"3260",32561159,0
"3261",32561336,0
"3262",32561360,0
"3263",32574620,0
"3264",32579921,0
"3265",32579945,0
"3266",32579969,0
"3267",32583065,8.5
"3268",32593808,0
"3269",32594900,0
"3270",32594981,0
"3271",32595227,9
"3272",32595422,8
"3273",32595842,0
"3274",32595866,0
"3275",32602700,0
"3276",32620037,0
"3277",32621234,8
"3278",32626976,8.5
"3279",32628695,0
"3280",32628872,8
"3281",32630135,7
"3282",32633762,0
"3283",32650298,0
"3284",32650499,0
"3285",32651939,7
"3286",32654927,7.5
"3287",32656508,0
"3288",32659496,9
"3289",32662484,8
"3290",32663456,7
"3291",32667653,6.5
"3292",32671553,8.5
"3293",32674184,0
"3294",32675132,7
"3295",32677610,0
"3296",32677739,7.5
"3297",32678030,8
"3298",32680574,9
"3299",32681189,0
"3300",32681747,6.5
"3301",32684573,0
"3302",32684921,0
"3303",32685362,0
"3304",32686364,8.5
"3305",32691710,8.5
"3306",32693942,0
"3307",32694293,0
"3308",32713418,0
"3309",32743007,7.5
"3310",32747807,0
"3311",32750876,7
"3312",32909087,7
"3313",32945129,0
"3314",32952662,0
"3315",32975534,7.5
"3316",32981495,0
"3317",32983706,7.5
"3318",32987132,0
"3319",32992484,0
"3320",33010892,8.5
"3321",33020447,0
"3322",33041783,9
"3323",33055907,0
"3324",33075164,0
"3325",33090887,0
"3326",33107705,8
"3327",33115424,7.5
"3328",33116258,8.5
"3329",33118955,8
"3330",33119933,8
"3331",33126389,8
"3332",33128984,6.5
"3333",33138770,8
"3334",33139304,7.5
"3335",33141023,7
"3336",33146024,8
"3337",33231116,0
"3338",33236450,0
"3339",33246887,9
"3340",33249917,9
"3341",33274079,0
"3342",33274298,0
"3343",33274499,0
"3344",33281156,0
"3345",33290015,8.5
"3346",33296162,0
"3347",33312212,0
"3348",33333572,0
"3349",33335498,0
"3350",33349775,0
"3351",33349799,0
"3352",33349841,0
"3353",33349913,0
"3354",33349937,0
"3355",33350333,0
"3356",33351017,8.5
"3357",33352448,9
"3358",33352496,8
"3359",33352829,0
"3360",33353735,9
"3361",33354110,0
"3362",33354134,0
"3363",33355064,9
"3364",33355169,9
"3365",33356900,0
"3366",33356924,0
"3367",33357203,9.5
"3368",33357470,8
"3369",33357713,8.5
"3370",33358328,0
"3371",33359306,0
"3372",33359420,8
"3373",33360173,0
"3374",33360302,0
"3375",33361475,0
"3376",33362009,0
"3377",33362252,0
"3378",33362519,0
"3379",33371984,0
"3380",33378920,0
"3381",33390797,0
"3382",33393422,0
"3383",33396563,7.5
"3384",33420638,0
"3385",33430217,0
"3386",33431738,7
"3387",33434393,0
"3388",33437333,7
"3389",33440225,8
"3390",33440783,7
"3391",33441086,0
"3392",33447014,0
"3393",33447167,0
"3394",33449933,0
"3395",33459620,0
"3396",33459902,7
"3397",33477605,0
"3398",33487919,0
"3399",33494348,0
"3400",33510140,7
"3401",33594947,0
"3402",33602708,0
"3403",33611552,0
"3404",33620573,0
"3405",33632201,0
"3406",33729899,0
"3407",33739892,0
"3408",33751082,0
"3409",33778583,0
"3410",33800138,0
"3411",33820397,8.5
"3412",33824486,0
"3413",33830381,0
"3414",33845603,0
"3415",33846812,0
"3416",33872423,0
"3417",33878189,0
"3418",33908303,0
"3419",33910175,0
"3420",33910823,0
"3421",33916298,0
"3422",33923996,0
"3423",33925853,0
"3424",33961181,0
"3425",33967004,0
"3426",33976664,0
"3427",33994349,0
"3428",34008893,0
"3429",34060871,0
"3430",34060919,0
"3431",34070846,0
"3432",34076684,0
"3433",34133741,0
"3434",34134407,0
"3435",34134755,0
"3436",34135046,0
"3437",34149710,0
"3438",34170650,0
"3439",34171313,0
"3440",34173347,0
"3441",34174916,0
"3442",34175951,0
"3443",34176368,0
"3444",34177031,0
"3445",34177766,0
"3446",34178033,0
"3447",34179266,0
"3448",34181903,0
"3449",34183007,0
"3450",34195979,0
"3451",34199138,0
"3452",34204100,0
"3453",34210328,0
"3454",34221293,0
"3455",34223510,0
"3456",34223615,8
"3457",34227368,0
"3458",34227950,0
"3459",34235477,0
"3460",34243454,0
"3461",34244426,0
"3462",34254857,0
"3463",34291343,0
"3464",34293110,0
"3465",34345016,0
"3466",34348772,0
"3467",34778144,0
"3468",34782317,0
"3469",35206676,0
"3470",35865770,0
