ID,Faculteitscode,Organisatieomschrijving,Loopbaan,Career Nbr,Acad Prog,Studieprogrammaomschrijving,Acad Plan,Studieplanomschrijving,Soort studieplan,Acad Load,Sub-Plan,Subplanomschrijving,Ingangsdatum subplan,Status
31362026,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31367108,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/03/2017,Active in Program
31367108,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31367108,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/01/2015,Active in Program
31367108,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31367108,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/03/2017,Active in Program
31367108,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31367108,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/01/2015,Active in Program
31367108,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31369190,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972502,Spec Brain & Cognition,31/10/2014,Active in Program
31369190,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972502,Spec Brain & Cognition,01/09/2012,Active in Program
31374269,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,,,,Active in Program
31375199,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,30/09/2015,Active in Program
31375199,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31379069,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,30/04/2015,Active in Program
31379069,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31385003,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,31/08/2016,Active in Program
31385003,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/02/2015,Active in Program
31385003,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31385003,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31385003,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,31/08/2016,Active in Program
31385003,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/02/2015,Active in Program
31385003,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31385003,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31392407,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,30/09/2017,Active in Program
31392407,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31392755,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,30/09/2016,Active in Program
31392755,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/02/2015,Active in Program
31392755,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31392755,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31392755,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,30/09/2016,Active in Program
31392755,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/02/2015,Active in Program
31392755,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31392755,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31394081,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,31/08/2017,Active in Program
31394081,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/02/2015,Active in Program
31394171,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
31394171,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31397426,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,30/11/2013,Active in Program
31397426,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,01/09/2012,Active in Program
31399499,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2016,Active in Program
31399499,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31424333,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,28/02/2017,Active in Program
31424333,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,24/04/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,28/02/2017,Active in Program
31424333,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,24/04/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2015,Active in Program
31424333,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2015,Active in Program
31425275,2532S001,Graduate School of Psychology,15,2,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,,,,Active in Program
31425275,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409773,BY Psychologie,Bijvak,Full-time,,,,Active in Program
31425275,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,,,,Active in Program
31425437,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,30/11/2015,Active in Program
31425437,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31438409,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,30/11/2016,Active in Program
31438409,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2015,Active in Program
31440344,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/03/2017,Active in Program
31440344,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31471025,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/05/2015,Active in Program
31471025,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31482257,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/08/2014,Active in Program
31482257,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31491602,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,31/08/2014,Active in Program
31491602,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,01/09/2013,Active in Program
31513052,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/12/2014,Active in Program
31513052,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31515239,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2016,Active in Program
31515239,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31518470,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2016,Active in Program
31518470,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31520177,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972502,Spec Brain & Cognition,31/08/2015,Active in Program
31520177,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972502,Spec Brain & Cognition,01/09/2014,Active in Program
31520282,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,31/08/2016,Active in Program
31520282,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31520306,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,29/02/2016,Active in Program
31520306,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2016,Active in Program
31520306,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
31520306,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31520306,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,29/02/2016,Active in Program
31520306,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2016,Active in Program
31520306,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
31520306,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31520411,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,31/03/2018,Active in Program
31520411,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,01/09/2016,Active in Program
31520597,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,28/02/2017,Active in Program
31520597,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2015,Active in Program
31522097,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,31/03/2016,Active in Program
31522097,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31528502,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/01/2015,Active in Program
31528502,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31529279,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,31/08/2015,Active in Program
31529279,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,01/09/2014,Active in Program
31530761,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
31530761,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31545815,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,28/02/2017,Active in Program
31545815,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972501,Spec Work & Organ. Psychology,01/09/2014,Active in Program
31545839,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
31545839,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2014,Active in Program
31545887,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,31/08/2016,Active in Program
31545887,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,01/09/2014,Active in Program
31566383,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,31/08/2017,Active in Program
31566383,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,01/09/2016,Active in Program
31571870,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,31/01/2015,Active in Program
31571870,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,01/09/2013,Active in Program
31583006,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/08/2017,Active in Program
31583006,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2015,Active in Program
31597403,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,31/10/2017,Active in Program
31597403,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,01/09/2016,Active in Program
31603727,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,31/03/2018,Active in Program
31603727,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,01/09/2016,Active in Program
31603898,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,,,,Active in Program
31630385,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,31/08/2014,Active in Program
31630385,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,01/09/2013,Active in Program
31643471,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,28/02/2018,Active in Program
31643471,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,01/09/2016,Active in Program
31653917,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31659593,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,31/01/2015,Active in Program
31659593,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972521,Track Training and Development,01/09/2013,Active in Program
31659683,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,31/01/2018,Active in Program
31659683,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,01/09/2016,Active in Program
31671287,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,31/08/2017,Active in Program
31671287,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972522,Work & Organisational Psych,01/09/2016,Active in Program
31671773,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2017,Active in Program
31671773,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2017,Active in Program
31671773,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2016,Active in Program
31671773,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31671773,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2017,Active in Program
31671773,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/02/2017,Active in Program
31671773,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2016,Active in Program
31671773,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,01/09/2015,Active in Program
31673099,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,01/09/2016,Active in Program
31716965,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,31/08/2014,Active in Program
31716965,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,01/09/2013,Active in Program
31720397,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,,,,Active in Program
31720769,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31720769,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,31/12/2017,Active in Program
31720769,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972525,Psycho. Gedragsbeïnvloeding,01/09/2016,Active in Program
31791269,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,31/03/2015,Active in Program
31791269,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972511,Track Sport & Performance Psy,01/09/2013,Active in Program
31791359,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,30/11/2015,Active in Program
31791359,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,01/09/2013,Active in Program
31824704,2532S001,Graduate School of Psychology,15,2,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31826273,2532S001,Graduate School of Psychology,15,2,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31826273,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31826273,2532S001,Graduate School of Psychology,15,1,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862297,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862378,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862402,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862468,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862540,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862621,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31862669,2532S001,Graduate School of Psychology,15,0,4098,M Psychology (res),409825,M Psychology (res),Alg. Mast.,Full-time,,,,Active in Program
31920788,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,31/08/2014,Active in Program
31920788,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,01/09/2013,Active in Program
31922891,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,31/08/2015,Active in Program
31922891,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972513,Track Behaviour & Health,01/09/2014,Active in Program
31928309,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,31/01/2018,Active in Program
31928309,2532S001,Graduate School of Psychology,15,1,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,01/02/2014,Active in Program
31928309,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,31/01/2018,Active in Program
31928309,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972509,General Psychology,01/02/2014,Active in Program
31930319,2532S001,Graduate School of Psychology,15,0,4097,M Psychologie,409725,M Psychologie,Alg. Mast.,Full-time,40972508,Spec Social Psychology,31/08/2015,Active in Program
